,DistrictCode,SchoolCode,SchoolName,Address,City,State,ZipCode,Latitude,Longitude,StateDistrictNo,CongressionalDistrict
302,5401,2594,Neah Bay Elementary School,3560 Deer Street,Neah Bay,Washington,98357-0086,48.363523,-124.623027,#24,WA6
303,5401,3145,Neah Bay Junior/ Senior High School,3560 Deer Street,Neah Bay,Washington,98357-0086,48.363523,-124.623027,#24,WA6
304,5401,3422,Clallam Bay High & Elementary,P.O. Box 337,Clallam Bay,Washington,98326-0337,48.199745,-124.390233,#24,WA6
305,5402,1500,Forks Alternative School,411 S Spartan Ave,Forks,Washington,98331-0000,47.946475,-124.383849,#24,WA6
306,5402,1671,District Run Home School,411 S Spartan Avenue,Forks,Washington,98331-9027,47.946475,-124.383849,#24,WA6
307,5402,2349,Forks Junior-Senior High School,261 South Spartan Avenue,Forks,Washington,98331-0000,47.947914,-124.382133,#24,WA6
308,5402,3737,Forks Elementary School,301 South Elderberry Ave,Forks,Washington,98331-0000,47.949272,-124.381487,#24,WA6
309,6037,1574,Fir Grove Childrens Center,2920 FALK RD,VANCOUVER,Washington,98661-5604,45.64261,-122.629659,#49,WA3
310,6037,1689,Vancouver School of Arts and Academics,3101 MAIN ST,VANCOUVER,Washington,98663-2751,45.643611,-122.668187,#49,WA3
311,6037,1738,Gate Program,3100 E 18TH ST,VANCOUVER,Washington,98661-5645,45.635896,-122.639116,#49,WA3
312,6037,2179,Fort Vancouver High School,5700 E 18TH ST,VANCOUVER,Washington,98661-6898,45.636222,-122.612229,#49,WA3
313,6037,2318,Lincoln Elementary School,4200 DANIELS ST,VANCOUVER,Washington,98660-1799,45.652203,-122.674982,#49,WA3
314,6037,2610,Hough Elementary School,1900 DANIELS ST,VANCOUVER,Washington,98660-2535,45.63606,-122.675958,#49,WA3
315,6037,2636,Early Childhood Education Center,PO BOX 8937,VANCOUVER,Washington,98668-8937,45.678996,-122.720499,#49,WA3
316,6037,2637,Fruit Valley Elementary School,3410 NW FRUIT VALLEY RD,VANCOUVER,Washington,98680-1215,45.646527,-122.692551,#49,WA3
317,6037,2643,Harney Elementary School,3212 E EVERGREEN BLVD,VANCOUVER,Washington,98661-4928,45.626702,-122.636842,#49,WA3
318,6037,2644,Peter S Ogden Elementary,3200 NE 86TH AVENUE,VANCOUVER,Washington,98662-7299,45.645123,-122.58704,#49,WA3
319,6037,2690,Hazel Dell Elementary School,511 NE ANDERSON RD,VANCOUVER,Washington,98665-8313,45.671328,-122.666089,#49,WA3
320,6037,2723,Minnehaha Elementary School,2800 NE 54TH ST,VANCOUVER,WASHINGTON,98663-1945,45.662776,-122.64246,#49,WA3
321,6037,2828,Walnut Grove Elementary,6103 NE 72ND AVE,VANCOUVER,Washington,98661-1998,45.666225,-122.597477,#49,WA3
322,6037,2964,Salmon Creek Elementary,1601 NE 129TH ST,VANCOUVER,Washington,98685-3199,45.713692,-122.655406,#18,WA3
323,6037,3016,Sarah J Anderson Elementary,2215 NE 104TH ST,VANCOUVER,Washington,98686-5641,45.695774,-122.648961,#18,WA3
324,6037,3017,Lake Shore Elementary,9300 NW 21ST AVE,VANCOUVER,Washington,98665-6619,45.688458,-122.694135,#18,WA3
325,6037,3080,Benjamin Franklin Elementary,5206 FRANKLIN ST,VANCOUVER,Washington,98663-1698,45.659937,-122.678618,#49,WA3
326,6037,3081,Hudson's Bay High School,1601 E MCLOUGHLIN BLVD,VANCOUVER,Washington,98663-3528,45.630936,-122.655543,#49,WA3
327,6037,3146,Mcloughlin Middle School,5802 MACARTHUR BLVD,VANCOUVER,Washington,98661-7491,45.624304,-122.610391,#49,WA3
328,6037,3423,Columbia River High,800 NW 99TH ST,VANCOUVER,Washington,98665-7599,45.694747,-122.678635,#18,WA3
329,6037,3424,George C Marshall Elementary,6400 MACARTHUR BLVD,VANCOUVER,Washington,98661-7533,45.624304,-122.610391,#49,WA3
330,6037,3543,Jason Lee Middle School,8500 NW 9TH AVE,VANCOUVER,Washington,98665-7799,45.683556,-122.681541,#18,WA3
331,6037,3565,Washington Elementary,2908 S ST,VANCOUVER,Washington,98663-2932,45.643235,-122.652399,#49,WA3
332,6037,3733,Dwight D Eisenhower Elementary,9201 NW 9TH AVE,VANCOUVER,Washington,98665-7628,45.688347,-122.677912,#18,WA3
333,6037,3734,Martin Luther King Elementary,8100 NE 28 ST,VANCOUVER,Washington,98661-6598,45.642797,-122.590655,#49,WA3
334,6037,3735,Harry S Truman Elementary School,4505 NE 42ND AVE,VANCOUVER,Washington,98661-2811,45.654515,-122.627888,#49,WA3
335,34974,3799,Washington State School for the Blind,2214 E. 13th St.,Vancouver,Washington,98661-4120,45.631252,-122.648126,#49,WA3
336,6037,3902,Gaiser Middle School,3000 NE 99TH ST,VANCOUVER,Washington,98665-9262,45.69508,-122.63978,#18,WA3
337,6037,3932,Lewis and Clark High School,2901 GENERAL ANDERSON AVE,VANCOUVER,Washington,98661-6181,45.642345,-122.620862,#49,WA3
338,6037,4034,Sacajawea Elementary School,700 NE 112TH ST,VANCOUVER,Washington,98685-3930,45.702882,-122.66552,#18,WA3
339,6037,4075,Felida Elementary School,2700 NW 119TH ST,VANCOUVER,Washington,98685-3699,45.708684,-122.700516,#18,WA3
340,34975,4246,Washington State School for the Deaf,611 Grand Blvd,Vancouver,Washington,98661-4918,45.624503,-122.63909,#49,WA3
341,6037,4405,Chinook Elementary School,1900 NW BLISS RD,VANCOUVER,Washington,98685-1824,45.724073,-122.690756,#18,WA3
342,6037,4406,Alki Middle School,1800 NW BLISS RD,VANCOUVER,WASHINGTON,98685-1823,45.724275,-122.685554,#18,WA3
343,6037,4410,Roosevelt Elementary School,2921 FALK RD,VANCOUVER,Washington,98661-5683,45.644064,-122.627372,#49,WA3
344,6037,4503,Discovery Middle School,800 E 40TH ST,VANCOUVER,Washington,98663-1874,45.653036,-122.664798,#49,WA3
345,6037,4504,Skyview High School,1300 NW 139TH ST,VANCOUVER,Washington,98685-1858,45.724275,-122.685554,#18,WA3
346,6098,3319,Hockinson Middle School,15916 NE 182ND AVE,BRUSH PRAIRIE,Washington,98606-0000,45.739709,-122.488895,#17,WA3
347,6098,4568,Hockinson High School,16819 NE 159 ST,BRUSH PRAIRIE,Washington,98606-0000,45.733954,-122.499666,#17,WA3
348,6101,2558,La Center Elementary,PO Box 1810,La Center,Washington,98629,45.881459,-122.615416,#20,WA3
349,6101,3371,La Center Middle School,PO Box 1750,La Center,Washington,98629-0000,45.881459,-122.615416,#20,WA3
350,6101,4431,La Center High School,PO BOX 1780,La Center,Washington,98629,45.881459,-122.615416,#20,WA3
351,6103,2484,Green Mountain School,13105 NE GRINNELL RD,WOODLAND,Washington,98674-3808,45.947869,-122.53844,#20,WA3
352,6112,2509,Hathaway Elementary,630 24th St,Washougal,Washington,98671-1652,45.581146,-122.345584,#17,WA3
353,6112,2911,Gause Elementary,1100 34th Street,Washougal,Washington,98671-1907,45.584605,-122.331705,#17,WA3
354,6112,3147,Washougal High School,1201 39th St,Washougal,Washington,98671-9112,45.584926,-122.328974,#17,WA3
355,6112,3270,Cape Horn Skye Elementary,9731 Washougal River Rd,Washougal,Washington,98671-7832,45.610623,-122.233578,#17,WA3
356,6112,4207,Jemtegaard Middle School,35300 SE Evergreen Hwy,Washougal,Washington,98671-6736,45.576133,-122.310313,#17,WA3
357,6112,4549,Canyon Creek Middle School,9731 Washougal River Rd,Washougal,Washington,98671-7832,45.610623,-122.233578,#17,WA3
358,6114,1530,Early Childhood Center,13501 NE 28th Street,Vancouver,Washington,98682,45.640937,-122.533316,#49,WA3
359,6114,1646,49th Street Academy,14619B NE 49th Street,Vancouver,Washington,98682-6308,45.65646,-122.522713,#49,WA3
360,6114,2724,Evergreen High School,14300 NE 18th Street,Vancouver,Washington,98684-7807,45.636621,-122.525453,#17,WA3
361,6114,2829,Mill Plain Elementary School,400 SE 164th Avenue,Vancouver,Washington,98684-9611,45.618349,-122.506082,#17,WA3
362,6114,2912,Orchards Elementary School,11405 NE 69th Street,Vancouver,Washington,98662,45.672564,-122.557529,#18,WA3
363,6114,3148,Ellsworth Elementary School,512 SE Ellsworth Avenue,Vancouver,Washington,98664-5149,45.617073,-122.562577,#49,WA3
364,6801,5290,Clark County Juvenile Detention School,PO Box 5000,Vancouver,Washington,98660,45.678996,-122.720499,#49,WA3
365,17001,5292,Cascadia Elementary,1700 N 90th Street,Seattle,Washington,98115,47.695178,-122.337196,#46,WA7
366,1158,5293,Lind-Ritzville Middle School,PO Box 340,Lind,Washington,99341,46.904229,-118.690546,#9,WA5
367,32360,5294,Phil Snowdon Elementary,6323 S Holly Rd,Cheney,Washington,99004,47.594898,-117.534371,#6,WA5
368,17410,5296,Snoqualmie Parent Partnership Program,9200 Railroad Ave SE,Snoqualmie,Washington,98065,47.51828,-121.814337,#5,WA8
369,27400,5297,Transition Day Students,10903 Gravelly Lake DR SW,Lakewood,Washington,98499,47.158989,-122.519556,#28,WA10
370,27400,5298,Oakridge Group Home,8805 Steilacoom Blvd,Lakewood,Washington,98498,47.181477,-122.559374,#28,WA10
371,27404,5300,Mt. Rainier Parent Partnership,P.O. Box 698,Eatonville,Washington,98328,46.904844,-122.30141,#2,WA8
372,32081,5301,The Community School,1025 W Spofford Ave,Spokane,Washington,99205,47.672035,-117.42775,#3,WA5
373,34979,5302,Washington Youth Academy,1207 Carver St,Bremerton,Washington,98312,47.553382,-122.681814,#26,WA6
374,1160,5303,Lind Ritzville Middle School,PO Box 340,LInd,Washington,99341,46.904229,-118.690546,#9,WA5
375,34801,5305,GRAVITY High School,6005 Tyee Dr. SW,Tumwater,Washington,98512,46.994566,-122.917296,#22,WA10
376,17937,5306,Open Doors at LWIT,11605 132nd Ave NE,Kirkland,Washington,98034,47.70462,-122.16688,#45,WA1
377,27010,5307,Tacoma Open Doors,601 S 8th Street,Tacoma,Washington,98405,47.256375,-122.445821,#27,WA6
378,17405,5308,Jing Mei Elementary School,12635 SE 56th Street,Bellevue,Washington,98006,47.552339,-122.171366,#41,WA9
379,6117,5309,Woodburn Elementary,2400 NE Woodburn Dr,Camas,Washington,98607,45.60319,-122.385326,#17,WA3
380,6114,5310,Henrietta Lacks Health and Bioscience High School,9105 NE 9th Street,Vancouver,Washington,98664,45.627331,-122.579367,#49,WA3
381,6098,5311,Hockinson Heights Elementary School,20000 NE 164th St,Brush Prairie,Washington,98606,45.742647,-122.467667,#17,WA3
382,8122,5312,Discovery High School,2742 Harding Blvd,Longview,Washington,98632,46.139144,-122.956419,#19,WA3
